Continent,Land Area,Trade flow,Commodity,year,Quantity
Asia,"Korea, Republic of",Export,Crustaceans,2015,10359
Asia,"Korea, Republic of",Export,Fish,2015,400625
Asia,"Korea, Republic of",Import,Crustaceans,2015,126751
Asia,"Korea, Republic of",Import,Fish,2015,891475
Asia,Kuwait,Export,Crustaceans,2015,71
Asia,Kuwait,Export,Fish,2015,172
Asia,Kuwait,Import,Crustaceans,2015,5896
Asia,Kuwait,Import,Fish,2015,32801
Asia,Kyrgyzstan,Export,Crustaceans,2015,0
Asia,Kyrgyzstan,Export,Fish,2015,29
Asia,Kyrgyzstan,Import,Crustaceans,2015,3
Asia,Kyrgyzstan,Import,Fish,2015,7062
Asia,Lao People's Dem. Rep.,Export,Crustaceans,2015,4
Asia,Lao People's Dem. Rep.,Export,Fish,2015,2
Asia,Lao People's Dem. Rep.,Import,Crustaceans,2015,218
Asia,Lao People's Dem. Rep.,Import,Fish,2015,4622
Asia,Lebanon,Export,Crustaceans,2015,10
Asia,Lebanon,Export,Fish,2015,663
Asia,Lebanon,Import,Crustaceans,2015,2633
Asia,Lebanon,Import,Fish,2015,27286
Asia,Malaysia,Export,Crustaceans,2015,46384
Asia,Malaysia,Export,Fish,2015,131126
Asia,Malaysia,Import,Crustaceans,2015,37851
Asia,Malaysia,Import,Fish,2015,317996
Asia,Maldives,Export,Fish,2015,45409
Asia,Maldives,Import,Crustaceans,2015,1025
Asia,Maldives,Import,Fish,2015,1470
Asia,Mongolia,Export,Crustaceans,2015,0
Asia,Mongolia,Export,Fish,2015,93
Asia,Mongolia,Import,Crustaceans,2015,4
Asia,Mongolia,Import,Fish,2015,843
Asia,Myanmar,Export,Crustaceans,2015,44343
Asia,Myanmar,Export,Fish,2015,257910
Asia,Myanmar,Import,Crustaceans,2015,3115
Asia,Myanmar,Import,Fish,2015,13472
Asia,Nepal,Export,Fish,2015,6
Asia,Nepal,Import,Crustaceans,2015,5
Asia,Nepal,Import,Fish,2015,7603
Asia,Oman,Export,Crustaceans,2015,206
Asia,Oman,Export,Fish,2015,96414
Asia,Oman,Import,Crustaceans,2015,2011
Asia,Oman,Import,Fish,2015,25463
Asia,Pakistan,Export,Crustaceans,2015,15872
Asia,Pakistan,Export,Fish,2015,114365
Asia,Pakistan,Import,Crustaceans,2015,55
Asia,Pakistan,Import,Fish,2015,8587
Asia,"Palestine, Occupied Tr.",Export,Fish,2015,119
Asia,"Palestine, Occupied Tr.",Import,Crustaceans,2015,28
Asia,"Palestine, Occupied Tr.",Import,Fish,2015,4678
Asia,Philippines,Export,Crustaceans,2015,24069
Asia,Philippines,Export,Fish,2015,172880
Asia,Philippines,Import,Crustaceans,2015,2926
Asia,Philippines,Import,Fish,2015,310653
Asia,Qatar,Export,Crustaceans,2015,7
Asia,Qatar,Export,Fish,2015,1632
Asia,Qatar,Import,Crustaceans,2015,4257
Asia,Qatar,Import,Fish,2015,30833
Asia,Saudi Arabia,Export,Crustaceans,2015,13215
Asia,Saudi Arabia,Export,Fish,2015,20687
Asia,Saudi Arabia,Import,Crustaceans,2015,13466
Asia,Saudi Arabia,Import,Fish,2015,212109
Asia,Singapore,Export,Crustaceans,2015,3973
Asia,Singapore,Export,Fish,2015,30522
Asia,Singapore,Import,Crustaceans,2015,34208
Asia,Singapore,Import,Fish,2015,139075
Asia,Sri Lanka,Export,Crustaceans,2015,3285
Asia,Sri Lanka,Export,Fish,2015,12915
Asia,Sri Lanka,Import,Crustaceans,2015,941
Asia,Sri Lanka,Import,Fish,2015,117756
Asia,Syrian Arab Republic,Export,Crustaceans,2015,0
Asia,Syrian Arab Republic,Export,Fish,2015,41
Asia,Syrian Arab Republic,Import,Crustaceans,2015,15
Asia,Syrian Arab Republic,Import,Fish,2015,13904
Asia,Taiwan Province of China,Export,Crustaceans,2015,2639
Asia,Taiwan Province of China,Export,Fish,2015,628021
Asia,Taiwan Province of China,Import,Crustaceans,2015,47427
Asia,Taiwan Province of China,Import,Fish,2015,169382
Asia,Tajikistan,Import,Crustaceans,2015,14
Asia,Tajikistan,Import,Fish,2015,1855
Asia,Thailand,Export,Crustaceans,2015,179340
Asia,Thailand,Export,Fish,2015,1105444
Asia,Thailand,Import,Crustaceans,2015,33942
Asia,Thailand,Import,Fish,2015,1338007
Asia,Timor-Leste,Export,Crustaceans,2015,15
Asia,Timor-Leste,Export,Fish,2015,21
Asia,Timor-Leste,Import,Crustaceans,2015,12
Asia,Timor-Leste,Import,Fish,2015,2653
Asia,Turkey,Export,Crustaceans,2015,1427
Asia,Turkey,Export,Fish,2015,113548
Asia,Turkey,Import,Crustaceans,2015,1913
Asia,Turkey,Import,Fish,2015,103098
Asia,Turkmenistan,Export,Crustaceans,2015,0
Asia,Turkmenistan,Export,Fish,2015,0
Asia,Turkmenistan,Import,Crustaceans,2015,15
Asia,Turkmenistan,Import,Fish,2015,2603
Asia,United Arab Emirates,Export,Crustaceans,2015,7532
Asia,United Arab Emirates,Export,Fish,2015,9927
Asia,United Arab Emirates,Import,Crustaceans,2015,36477
Asia,United Arab Emirates,Import,Fish,2015,188892
Asia,Uzbekistan,Export,Fish,2015,10
Asia,Uzbekistan,Import,Crustaceans,2015,26
Asia,Uzbekistan,Import,Fish,2015,7077
Asia,Viet Nam,Export,Crustaceans,2015,370663
Asia,Viet Nam,Export,Fish,2015,934163
Asia,Viet Nam,Import,Crustaceans,2015,52492
Asia,Viet Nam,Import,Fish,2015,205067
Asia,Yemen,Export,Crustaceans,2015,878
Asia,Yemen,Export,Fish,2015,47141
Asia,Yemen,Import,Crustaceans,2015,53
Asia,Yemen,Import,Fish,2015,10406
